Height,Weight,ShoeSize,Label
161.3541162466416,54.55598867637655,36.70655573221243,female
159.55625205082947,61.915121623764946,37.024240040493346,female
165.85066296259436,54.28935880115414,30.251491032969152,female
162.27261542536786,54.51018716810229,27.765226665824724,female
161.76801349624418,62.94980191480459,37.98238024749814,female
158.32717320583126,51.96281815062534,39.65324528939267,female
163.12812447230232,56.229739428303425,31.05230742211628,female
160.86254722472395,62.38484803757913,31.354270310666916,female
171.659012501098,56.6513598226018,44.66239918952553,female
159.07084645393732,63.52493370860022,42.89425299840627,female
161.31337548856106,59.09920270533848,38.41108266203729,female
163.01654497761692,59.15723189836443,32.54854477803064,female
170.21064992633168,60.03057856689908,37.596197822208886,female
159.11999879422302,61.08901736631384,47.80922454842189,female
169.23812918852227,55.073184929134825,37.6452035788271,female
164.41959046084892,58.22057186418397,42.582470509247784,female
159.77986644088415,62.42146475475887,29.11044044381952,female
157.2913793076066,56.73636523827683,32.84954189274103,female
156.3922802891194,65.99254841444876,28.58051667006528,female
160.02998226007935,53.34322389027256,35.88526890650923,female
160.74558930496642,62.60892920994981,42.85151658476738,female
160.14918082171886,56.226423638894595,43.11238329405195,female
157.0937112225912,68.51715337729847,33.24149124238488,female
164.1285481222893,73.5470831221105,46.30662648521023,female
163.209225155911,63.06136138660355,48.70743756589182,female
162.85226939776476,55.20837620163188,34.96470859946574,female
169.10442172304593,62.87218652577689,30.2356166250023,female
162.90123997707,53.59659227984246,41.60906993355522,female
157.99386337254757,56.54379962562592,30.362894095934756,female
166.37032992136974,59.36933761035441,39.27203969773319,female
164.1166464813743,62.09295720220646,37.48898812978644,female
172.7051337382544,54.450869479254855,39.45273824955535,female
158.09376305635521,66.58445617913955,43.6759184056411,female
160.90160776400046,58.323593557019926,33.26506399345971,female
167.95243890824372,68.97926898708677,36.01128277535794,female
160.5084178870896,62.78710930202349,46.76539867421501,female
165.88898052480482,58.042761561667646,26.742760313961874,female
161.40547266546167,68.89545166900923,39.455082395030516,female
162.6235490551522,58.780968520996595,35.415736303521946,female
161.97348959739364,67.0442703910281,43.80911881470627,female
157.23018294447488,69.4774214644628,32.978845204764376,female
159.78897101666004,62.00171551776558,47.4581695862559,female
163.97006031200848,62.140925790013924,25.774039924735412,female
161.67056001357284,64.83588192686132,48.98422985950975,female
161.6616544573155,65.02280785057464,37.092393326155026,female
167.64104919996925,69.42544564704099,44.87665532045392,female
170.29856394539198,65.94202648962491,31.897212343924764,female
160.29424625221463,68.43194812786552,53.0967203033957,female
160.58732745475612,52.36778382224942,40.47019603537756,female
160.70422261226173,54.22923831507934,39.95386100554969,female
164.62199785242507,57.76044616686203,32.40681242327363,female
161.22014937894764,58.49134694334769,40.567808599881346,female
166.68631731603617,61.29610493145061,43.033773648355606,female
160.1147017174252,54.9581209388796,38.643185000227675,female
166.43570761974604,64.02008001284001,37.51941553529567,female
153.21209880712001,65.42947585643881,41.50861958724345,female
153.78657023859128,56.87568911233622,35.93542839430274,female
167.52930615508123,57.8358698881342,45.73933962461078,female
156.2157556148206,53.026071449323844,42.820772332365415,female
166.79435310132504,60.7681285643142,37.27610897742634,female
158.4549116328098,55.550467491400106,35.96449856376557,female
160.14200993133505,62.98264033683772,29.98989210823811,female
158.67333225481593,60.58936897091945,39.17124017248762,female
163.64306611588785,60.08437220424328,29.388684422032252,female
161.77287234658596,66.19763014713743,36.5219642286112,female
169.2994552607849,59.13287331165804,38.529106369559486,female
158.3168016109952,61.54755678409602,39.0772032528127,female
167.05004798605086,54.62377604665927,40.14165081713057,female
158.7536294724432,71.33757507710835,38.41357658417821,female
168.95742299968722,61.197162823614065,39.1031400330398,female
156.26073391447423,61.30777984899302,36.270971539460135,female
157.75047365338972,56.97650403427397,46.1449984761466,female
163.90126212896368,54.950427223580924,36.823984325122524,female
160.10789027997617,58.38621380332328,39.411222031128474,female
154.3377193558627,60.060410670686394,42.70204793978858,female
152.33970255141577,53.29003594543544,26.943689477648498,female
164.83351924662804,65.28536766897237,38.7982042771578,female
156.89015288094114,59.64851742711399,36.003605637564384,female
175.82050858137202,60.70588504236109,42.50409446590634,female
170.3043937434784,55.43916152319534,42.57280042059723,female
164.36514347006846,66.7612418861001,39.40286406590309,female
169.99782036315426,50.628931563821055,34.07312954197424,female
155.68424312082976,63.01573184198737,35.53908479608377,female
168.59510987632711,54.63098084379082,41.79856030230615,female
156.4267490656254,62.47587692964733,37.87115468803917,female
161.3873404752659,61.82121774641169,42.60357551832373,female
158.44587194938848,61.02341577987035,37.66391891352853,female
159.28782239547854,69.63108184075689,35.858988704648226,female
164.63568524422794,59.45894538502304,33.82312070664556,female
162.33567843615586,60.818392248130834,31.48968413958111,female
158.14918311842007,69.90029193976478,39.925553000714565,female
157.42126882375624,60.04750571947956,43.5725980656937,female
153.2266095847354,55.885530882415374,43.04884516879639,female
161.76892329237975,55.610137341707016,40.9957146735165,female
155.5328905908046,63.95289106599516,32.53278418887975,female
166.02197085935356,65.01632875622687,39.23656504172651,female
165.95946548398615,57.94015182316945,36.066387252564304,female
154.53277262250234,56.508119358194236,33.89115829876648,female
162.88675123551783,55.69879430020125,47.468420764971555,female
167.4525314797661,58.03563343578718,35.48931887922777,female
155.62395161867138,67.16697387252812,35.90127135809624,female
161.78569621844383,58.019627739590725,35.727506791182186,female
162.52045594665128,58.82270849537008,35.98293430542946,female
158.47146508231455,63.1612555800646,39.401721768372674,female
158.06814996395138,50.81640517350261,36.6024356578066,female
171.83146277263302,69.01792433833286,33.77230455085693,female
152.71433103266168,64.95248543159236,38.553162328063564,female
160.83516269779327,55.24758587122749,42.09676795811234,female
157.18946486558912,56.42385757826769,40.93322696072568,female
163.72738135554056,53.93591125028785,39.43394159319617,female
159.81202810682097,62.37089187236159,36.833850914523666,female
165.40801930558172,54.95159011512035,49.312339685733065,female
161.12892723247836,57.620451823257504,26.46865394047235,female
154.1092556740202,59.65646925820998,38.76446145460115,female
151.400786365699,50.04734205237179,41.495490499054675,female
164.05842061440197,58.837468641278925,45.768832972255524,female
168.5481215438134,57.093605320628576,44.15292404152616,female
172.3528004453716,62.842406907256795,37.28606279576682,female
171.465006650521,53.39542939739836,44.324709260818125,female
165.37157185523887,60.02914880545551,41.60070197789001,female
156.42466124174328,57.343433572343216,30.089955889808945,female
169.58632868968627,54.047513115502035,38.37228457146358,female
164.7297705948069,63.44184851011676,39.062608871981375,female
167.82314718071584,60.520993417335866,39.313055470292575,female
165.55311480992742,64.63552146521809,37.09943654210583,female
155.69300875782346,55.62933033883186,33.98757029034482,female
152.86171834654442,59.19123832752379,43.634127193139584,female
171.0911356259998,62.19688116489328,47.27354443339644,female
167.61905570514733,63.087233497416804,36.26696044842492,female
153.48909083629147,62.67707682440691,40.363698541815864,female
168.2704011503559,59.97059609253839,33.06555817482972,female
160.40076185581447,58.1537221167192,32.255630690971444,female
160.0490729865918,57.20488218654996,33.93262654579394,female
157.9035420451058,61.31846982941294,42.10449270571263,female
154.04263814641553,59.548933630129106,40.423276404273736,female
164.81715564989136,51.35764766442208,39.51461575054202,female
160.36171413045705,58.459822965771224,41.179386488607385,female
163.7181915767437,63.605740966235665,33.68235800258546,female
154.96507580175017,57.869209853538024,28.076545438880444,female
169.71864725402057,62.387836711254515,38.85597786129379,female
162.41570697837253,52.161910370126336,33.61450872387,female
161.1888270205658,59.8592996242919,39.54513433702512,female
160.82360734076227,59.618232789571785,36.10716062629929,female
162.80855629318748,56.94733727379324,33.89846262343384,female
160.98760918087277,67.0162236629724,43.68501668420504,female
157.91773655595082,63.5946805263675,33.51603062203492,female
157.53303361066443,63.11079441087442,27.609138324723062,female
165.95679349261133,61.302130603736146,37.25061141873234,female
156.2339291639415,49.510533569124995,38.8815549619353,female
164.58429909907264,55.52738530168181,49.53975781861898,female
157.99260800257906,50.0312588879035,37.02305924115271,female
171.46956587150808,50.83486423834297,35.086407371627324,female
168.20621574272258,59.61605000958838,34.62040773056137,female
158.518627239,60.07454400205628,51.84124483767056,female
161.79808210555709,56.84744948302417,37.824570978653654,female
159.92097351808863,52.9505430165217,39.69478062110276,female
170.54625707784217,62.08894033106626,39.698462020113375,female
166.54067995231006,66.07889763478735,36.232905754282925,female
157.004908460759,56.7802150463089,39.2979004340478,female
157.87633850130308,60.040713706647196,39.51611106134157,female
161.58095524967914,55.207896092303464,38.368388625230885,female
164.50302050311225,54.628206206848134,40.760773170048495,female
161.96341151934158,65.11887238875826,40.182729157016574,female
158.80144279268177,58.219436518145585,37.915981910131826,female
152.51038373091328,65.59038652064105,33.18125732639811,female
164.5701320824577,52.76125484728147,43.529787924590806,female
155.66150251983046,58.20337167456352,37.61127132144387,female
164.77979561516312,61.97662140930961,41.6863975680105,female
161.24499954480538,53.287838735632036,36.998425442724546,female
159.88637150781744,57.332625472487564,36.01555538936645,female
162.80524565158169,62.49753658479942,43.97551920791163,female
160.9153279383452,56.91213972221407,33.45898083684348,female
167.2596962300011,73.05697461050116,34.61545705400464,female
155.95560495514528,55.50583253795698,35.29569190798888,female
170.8334282410922,55.59426366269984,41.20960704850506,female
152.65443892558125,53.357180654786866,45.18299130929027,female
165.07836796782135,70.96290515923215,30.247215521455846,female
168.72819004740668,59.82109518115592,39.216739667730295,female
160.71843816254054,67.37117252516627,43.56970070419838,female
160.58341751003243,61.7632156246299,39.84371512178881,female
161.98085598341746,61.475629949989134,36.73690498040981,female
165.06043690053122,63.5616681847172,39.525785978863766,female
156.15241721329915,54.25194307402558,40.82746128512246,female
165.01266013477252,59.35890681647014,37.95182180920217,female
152.70809633561169,60.3962250685854,36.178520082629674,female
157.97235764444017,57.39291621187589,33.412026093786835,female
154.5008250617263,57.25423488157358,41.46307091634188,female
164.03132521754378,62.02582898469998,29.519911436783676,female
161.72068907663325,57.84999507744087,40.465258619111935,female
163.09487098328614,59.863792997762545,37.46328949034903,female
159.43850858846997,65.59654420439026,36.495841904694224,female
157.31694434132862,55.860319010392175,42.927014548810675,female
174.92483789147695,65.26954940100762,35.32786836411459,female
159.67707532601955,60.01354108312574,31.898984514097876,female
166.79295836214106,57.260667266350055,31.219260115517585,female
154.96503976314924,67.82275478545446,43.9052079566426,female
163.97060156147037,63.51254193085686,27.756295848969675,female
167.15165912352364,74.23079522348408,42.01279377058068,female
164.88536968668046,64.20697368116032,40.5772490907907,female
161.46108731815028,54.49992565725262,47.45301196954608,female
170.40604499491863,52.4403062875528,27.032325038287745,female
159.1460886697708,55.75223388407464,35.771640112065995,female
159.50818935316795,58.199551249998706,36.69025268206912,female
160.05182887791742,60.00528382824806,44.426998617464484,female
172.82956002549273,59.68845206473361,33.60809821898478,female
164.77068807943832,54.58891911217087,39.20137465592996,female
164.5339937171244,62.54448090963287,35.223776141585134,female
169.47225645143482,55.49873352230491,41.83415399096266,female
171.58067891064601,60.939030280811814,35.12969967885226,female
157.6985697932068,62.60687409786672,35.57142642767768,female
167.45101477256978,52.48133215233612,38.39668036712706,female
166.47730752617124,63.12282692308261,42.50237503056381,female
159.98347360376937,65.58727012550544,38.22763438090731,female
155.64041195352485,56.10617434539996,45.152964671615386,female
164.8170095308026,61.675253525413176,33.8447972848543,female
160.69555861276527,63.91085551771272,39.01664007072084,female
162.71993985919312,60.087296683520755,46.67569912868778,female
157.4508463944145,55.51479291208296,35.60394061195674,female
163.3757148959516,63.72394908538515,29.46693695915634,female
158.91014734386624,63.0716488612781,36.67633223033821,female
165.53453116216758,68.43523757327948,48.11132888831652,female
156.08455459670603,65.48799530309108,40.78813016417523,female
168.94843721841264,64.02700312220169,37.74060218445941,female
156.71554874332955,64.38788136005832,44.319144600798694,female
158.53137944693833,57.12279129901155,36.520776151885535,female
163.18682579122847,67.91920826251011,45.036905848362466,female
162.83866285547433,60.09975133628685,40.74283846256127,female
166.49577047566183,63.904234563709196,30.308438833639638,female
166.6329822553568,60.11120760003458,38.30243452912323,female
159.04287737442664,68.46608453921894,36.539792247706885,female
160.08315118331603,57.180173001661764,39.917414781299584,female
163.17074689245115,52.7763155998309,34.53291235734224,female
161.55434077051657,57.5897787221001,37.561195426885604,female
162.77312050108694,59.20849901812966,40.21500033430178,female
159.86872175786343,60.96371498512637,47.984672717175286,female
158.21648753481554,58.35027389185492,44.161378499719255,female
158.65968295608093,57.92666961503009,37.78391586006891,female
158.5903766899129,59.552106783655894,39.34233862312516,female
167.7169553736519,66.77948446243771,37.4799080267914,female
159.33238053232816,67.59668232958956,41.31747497776685,female
165.19006557150612,56.13359760884611,45.86798346981369,female
154.179908507676,54.517267956928926,41.5497424035501,female
160.71612146198606,68.69224784983558,41.215435949443815,female
162.90659762146768,63.27822767048043,39.87600435803382,female
165.7229885877832,61.624293590168335,28.338363837276425,female
157.0736115560109,66.7184066403562,30.403734149755838,female
158.4774649133484,62.08965275347553,41.279229411678834,female
154.9857052681709,60.09441429292322,31.546806823601063,female
159.8270933562818,60.10804265331705,39.92802456279005,female
163.29023183404078,62.854352462942536,37.040090099408545,female
156.17600312866907,60.78095843069306,42.18127393919109,female
157.64025276925832,59.252384735563396,35.98056083262195,female
167.90048302217798,69.19518576025723,40.32300232944619,female
157.80107612932005,57.80018802517718,39.55260816013001,female
159.89915624982217,59.928078410578884,39.128870454565934,female
168.30241736075783,58.40141968861837,45.164513793416425,female
159.7191666739646,68.16149389169179,41.91170892290595,female
160.26441281195008,56.42739937468152,34.99617117937816,female
164.63184805939946,58.198176543493645,37.24617785732109,female
167.62573420065743,64.87653444927383,38.400818867631386,female
161.4613962048955,63.04814800936059,36.52517453511914,female
169.96675202616103,56.62287000084004,34.54813653108036,female
161.69790613333063,60.30144501821312,40.45232931849038,female
165.6714816008685,60.830576499433796,50.44575715753456,female
162.71654962303816,53.63649506048378,29.444000777020214,female
163.5890395544997,65.87173123316701,39.85290690334831,female
165.8759824557807,60.742367412084,43.49602800872286,female
160.3786204049729,59.56932438993871,36.424444327307185,female
158.80583183850672,50.980977148701086,41.39449620933865,female
164.13132296802476,63.490793637181454,42.26439068919213,female
156.1362052462223,59.211250393709456,35.667040331168316,female
158.9571354449532,62.910511749341026,42.2741331075637,female
165.41274286933816,67.63695820864025,29.2315573997829,female
164.62438678483068,61.35933128034938,33.26140024777073,female
172.21770419966,48.7311611339641,36.918787565069636,female
152.98401095009143,62.64480600250062,43.71121484502748,female
150.66486883338533,61.9364645312779,34.22527759769622,female
166.2836219902067,62.414107432468704,41.74611431757464,female
162.2886887656051,58.247741567018046,34.55954849032647,female
162.0151185685449,60.66122129780395,42.880646205285984,female
163.3843451277385,59.710795583148354,31.54124656517331,female
163.78474303107424,59.45095040727481,31.7495805897558,female
167.87712135001644,58.19157259163634,38.8887191962262,female
164.32753767273837,61.20258214036642,30.09589253015369,female
156.06750050794184,53.24602686849414,42.3809613904727,female
151.17917010767346,56.86240595086317,38.16303227990519,female
160.45300233946955,59.19379438670999,37.953825556669734,female
162.40203298047982,49.709543285796755,41.30291727863465,female
168.2770888372228,65.97486657305149,35.79941137771049,female
162.75365032617768,52.696275047899704,43.90041934439624,female
160.41508444301448,55.03368304570356,31.36895012429155,female
158.0152714718069,59.59329989274435,33.112531149581024,female
158.36282399827112,59.3059222619569,36.809656644251945,female
156.75987607314576,62.317460975462666,33.91913582893354,female
168.61041373674513,63.37411715942264,31.500438235483117,female
164.7492540222497,63.51731150711292,41.4743298384708,female
170.26313438911026,63.469763052771796,35.014347757882206,female
159.26152848576098,52.88716176584181,39.85376530224871,female
166.8264872965418,63.268091647489626,35.60934653122915,female
164.82962683723449,52.10680900028078,34.743060547468296,female
154.91064740108544,56.25186270557871,45.92430831834345,female
162.10206180627463,63.12336067862826,34.13303665706258,female
169.0084719002425,64.35740739724652,28.629489622416386,female
163.806006623094,54.361428391915524,37.68374360554024,female
166.46799974061318,50.511802379794275,43.02415492103059,female
155.51918656544333,57.22894154826523,36.04486808781679,female
156.72068401232184,62.84346063151172,42.28391640495747,female
160.9660358945258,62.76275368446781,32.51189623296662,female
156.60977564024398,59.64368543444815,40.845946265956634,female
174.12767320849608,57.18658543200058,40.70581373037241,female
163.58040377999885,65.30427216348738,48.002788424746754,female
165.04294725596628,66.31265811761114,38.63719181651731,female
168.45062257557979,59.21508755734304,34.85063155287957,female
161.65092138977923,58.47282207489261,45.10165947605955,female
160.47006480708302,56.14292789947825,41.358253478725224,female
160.88358570612064,65.03661688318708,42.01620814142768,female
173.80618272840326,65.94333454842098,40.78725281476113,female
158.08225815413903,63.73293129673562,35.45253778533902,female
157.49678616102932,69.16630307848249,33.91688906204668,female
162.27829597827179,58.587028629103095,39.50040178655066,female
164.3780448862171,63.07657604665867,33.682277573524146,female
159.59774971817987,65.25322725934542,44.666870950733745,female
154.42952172958337,59.52487843188162,37.05788561615379,female
164.09196686010574,55.129752529039614,35.66641304672793,female
160.0968950965823,61.44126511446732,33.68508457940969,female
169.84635625162403,60.75338671737747,34.72299631351033,female
156.67482293794734,62.950938932564846,38.93630886460175,female
171.97691722884431,58.586076250891274,38.09625715060158,female
161.72868894614234,49.065523735441815,31.77608530683853,female
160.71382778347393,61.163997579928356,39.68276574203926,female
166.96804030470827,56.228518401916595,37.71762210458369,female
161.72760987330557,69.94267085765206,42.89320621596292,female
163.65964386137645,52.59408069110949,36.71568469588298,female
169.17806813826357,66.78138325129993,42.62890728229472,female
159.5780325985964,51.18326905942171,42.6948344570158,female
165.7395642713884,54.00857246374071,38.45883929478433,female
165.96243534332808,56.900956285492285,42.07272906499631,female
167.74002364264666,60.57881242491155,40.93973185201592,female
166.2209311697569,61.59449591143897,29.867829898990607,female
166.144405290361,64.00095023793412,45.15933384960572,female
165.3845864229047,55.822130017155736,39.43098642680082,female
154.2198971884739,55.38813229323019,41.25101801038034,female
159.97548037601481,64.38514514287347,46.31235547986149,female
164.27295846464457,57.44889630696679,40.61918705349374,female
159.33887075984907,63.95333001790079,34.77492863109398,female
159.89165282458728,57.01837823647083,38.774798314729225,female
162.43848721624184,66.2347780967006,34.86783740314425,female
155.55529002593474,67.8251436584507,37.03185932670715,female
166.36117744263217,54.4648017332199,34.58273696284556,female
162.46653184687906,58.90691423548721,39.48513889074703,female
157.14226147213384,68.92558095722441,34.43199670907087,female
166.71535087400483,56.990780330903526,37.76356910055822,female
161.53799265266204,57.72390194829747,39.31244764391363,female
168.39957393172145,58.49456233693261,32.712814826982594,female
167.82095218030338,65.6309629582957,30.691377400468443,female
162.7275686942251,57.98872025820272,35.28508382663964,female
165.87844353707717,54.21217681687666,36.5833901750416,female
163.07950682781697,61.24430084509208,38.94965430431939,female
158.76190522836617,61.29041083428104,39.065201259949724,female
157.1813402516132,53.33747069760759,38.63886377689418,female
162.87028456552878,62.425574139665116,40.776627405610576,female
159.33055388515356,59.34706001436749,30.65155296389704,female
157.99833809536048,55.14843341499733,44.286835074454736,female
165.433007171741,55.86662052734157,34.938757295005985,female
156.78071331627189,61.13711625546436,34.428547766886894,female
166.00327027004343,62.81415645435051,42.9159769842431,female
160.67090707783348,72.58928174528909,32.385054203073054,female
157.45421127053436,54.624563478623514,43.257706869452306,female
162.40825874125275,56.627070358445756,49.51104395084594,female
170.14819860991415,57.03869760352792,44.08037299805554,female
171.483081927728,54.703709220062485,34.38785299711482,female
156.54310307027188,67.10700618798472,31.433678339490033,female
156.30134588551087,65.43262312930996,35.28910853835433,female
158.5937793260304,50.823990886162996,48.83093486835968,female
157.3798570556889,56.847968551257985,35.9168115948313,female
161.2671077884026,63.273048917836554,36.70305050456872,female
169.20156631692672,60.49908757681255,36.969036333890536,female
164.83595942408158,56.981832857233556,35.74280287519207,female
161.30233091855146,64.6511867159265,31.477793336834292,female
170.13857881278426,55.89188341712156,43.02997935350666,female
168.2987185935476,58.679914800180555,40.89254426510574,female
165.97852917544085,54.38471402467612,42.84127588163104,female
162.23934808424826,65.08373434333387,41.9722291792662,female
158.2814954604771,58.17794537002811,43.16933062932242,female
160.29570320372926,70.50836380112932,33.447168522328674,female
147.30522545049024,58.64507386470195,41.83820456783671,female
164.1240458267491,64.44510639787356,30.08821894123192,female
162.79791918199686,56.01742011063983,36.82519734025378,female
150.21871563362294,66.35165567319504,34.76909358497295,female
157.8125672178004,58.26080848409362,34.48089231484703,female
159.8299813155422,61.129249959186204,38.73580304018428,female
162.98886206895,57.67482881415595,44.235395310514264,female
168.03259778220917,67.74508930406954,33.971001854382976,female
160.628624968378,65.84089696609874,36.35716890221162,female
156.1446811767555,69.59887865747112,39.44668358823225,female
157.31134464862546,72.45053196679604,39.03002438090501,female
168.98935499188738,72.40986104003935,30.64657553356343,female
154.23776039053593,63.254661186288935,43.699630424145546,female
159.73137495948882,57.22116640670822,36.49920791532863,female
